# Temperature 	 Temp_diff 	 Eng_diff 	 Heat_cap 	
1.870682 	 0.043475 	 4.108389 	 47.250000 
1.914157 	 0.001449 	 0.136905 	 47.250000 
1.915605 	 -0.020346 	 -1.922686 	 47.250000 
1.895260 	 -0.037558 	 -3.549249 	 47.250000 
1.857701 	 -0.010277 	 -0.971215 	 47.250000 
1.847424 	 0.010584 	 1.000214 	 47.250000 
1.858008 	 -0.011499 	 -1.086686 	 47.250000 
1.846509 	 -0.028908 	 -2.731827 	 47.250000 
1.817601 	 -0.053586 	 -5.063849 	 47.250000 
1.764015 	 -0.067698 	 -6.397457 	 47.250000 
1.696317 	 -0.020607 	 -1.947380 	 47.250000 
1.675710 	 0.052296 	 4.941999 	 47.250000 
1.728006 	 0.069413 	 6.559563 	 47.250000 
1.797419 	 0.043427 	 4.103805 	 47.250000 
1.840846 	 0.029515 	 2.789199 	 47.250000 
1.870361 	 0.018183 	 1.718281 	 47.250000 
1.888544 	 0.003151 	 0.297805 	 47.250000 
1.891696 	 0.003205 	 0.302892 	 47.250000 
1.894901 	 0.001743 	 0.164703 	 47.250000 
1.896644 	 -0.009238 	 -0.872983 	 47.250000 
1.887406 	 -0.029578 	 -2.795098 	 47.250000 
1.857828 	 -0.037580 	 -3.551340 	 47.250000 
1.820248 	 -0.025273 	 -2.388252 	 47.250000 
1.794975 	 -0.034627 	 -3.272262 	 47.250000 
1.760348 	 -0.051480 	 -4.864844 	 47.250000 
1.708868 	 0.010382 	 0.981082 	 47.250000 
1.719250 	 0.117729 	 11.125360 	 47.250000 
1.836979 	 0.107395 	 10.148806 	 47.250000 
1.944373 	 0.004592 	 0.433902 	 47.250000 
1.948965 	 -0.027477 	 -2.596572 	 47.250000 
1.921488 	 0.050080 	 4.732587 	 47.250000 
1.971568 	 0.070079 	 6.622443 	 47.250000 
2.041647 	 -0.007855 	 -0.742265 	 47.250000 
2.033792 	 -0.046743 	 -4.417173 	 47.250000 
1.987050 	 -0.019491 	 -1.841930 	 47.250000 
1.967559 	 -0.037493 	 -3.543080 	 47.250000 
1.930066 	 -0.049425 	 -4.670652 	 47.250000 
1.880641 	 0.004569 	 0.431735 	 47.250000 
1.885209 	 -0.035698 	 -3.373470 	 47.250000 
1.849511 	 -0.009089 	 -0.858953 	 47.250000 
1.840422 	 0.055983 	 5.290380 	 47.250000 
1.896405 	 0.046980 	 4.439577 	 47.250000 
1.943384 	 0.012815 	 1.211052 	 47.250000 
1.956200 	 -0.010655 	 -1.006897 	 47.250000 
1.945545 	 -0.010347 	 -0.977792 	 47.250000 
1.935198 	 -0.025956 	 -2.452802 	 47.250000 
1.909242 	 -0.050442 	 -4.766788 	 47.250000 
1.858800 	 -0.021125 	 -1.996347 	 47.250000 
1.837675 	 0.023817 	 2.250699 	 47.250000 
1.861491 	 0.053811 	 5.085113 	 47.250000 
1.915302 	 0.050069 	 4.731487 	 47.250000 
1.965371 	 -0.001982 	 -0.187291 	 47.250000 
1.963389 	 -0.017169 	 -1.622467 	 47.250000 
1.946220 	 0.030963 	 2.925970 	 47.250000 
1.977183 	 0.035729 	 3.376379 	 47.250000 
2.012911 	 0.010691 	 1.010345 	 47.250000 
2.023603 	 0.002589 	 0.244661 	 47.250000 
2.026192 	 -0.012325 	 -1.164734 	 47.250000 
2.013867 	 -0.017357 	 -1.640230 	 47.250000 
1.996510 	 0.023635 	 2.233480 	 47.250000 
2.020144 	 0.022207 	 2.098525 	 47.250000 
2.042351 	 -0.049786 	 -4.704759 	 47.250000 
1.992565 	 -0.119248 	 -11.268936 	 47.250000 
1.873317 	 -0.115721 	 -10.935628 	 47.250000 
1.757596 	 -0.066246 	 -6.260262 	 47.250000 
1.691350 	 -0.068826 	 -6.504030 	 47.250000 
1.622524 	 -0.025809 	 -2.438975 	 47.250000 
1.596715 	 0.032410 	 3.062763 	 47.250000 
1.629125 	 0.040194 	 3.798314 	 47.250000 
1.669319 	 0.051600 	 4.876186 	 47.250000 
1.720919 	 0.076025 	 7.184390 	 47.250000 
1.796944 	 0.034668 	 3.276147 	 47.250000 
1.831613 	 -0.012775 	 -1.207245 	 47.250000 
1.818838 	 0.005606 	 0.529743 	 47.250000 
1.824443 	 0.002650 	 0.250412 	 47.250000 
1.827093 	 -0.019262 	 -1.820253 	 47.250000 
1.807831 	 0.046898 	 4.431884 	 47.250000 
1.854729 	 0.092632 	 8.753769 	 47.250000 
1.947362 	 0.056281 	 5.318549 	 47.250000 
2.003643 	 -0.006981 	 -0.659690 	 47.250000 
1.996662 	 -0.079712 	 -7.532821 	 47.250000 
1.916950 	 -0.114956 	 -10.863377 	 47.250000 
1.801993 	 -0.077509 	 -7.324615 	 47.250000 
1.724484 	 -0.008167 	 -0.771785 	 47.250000 
1.716317 	 0.055915 	 5.283948 	 47.250000 
1.772232 	 0.056418 	 5.331546 	 47.250000 
1.828650 	 0.021602 	 2.041388 	 47.250000 
1.850252 	 0.027290 	 2.578874 	 47.250000 
1.877542 	 0.024421 	 2.307805 	 47.250000 
1.901963 	 -0.001909 	 -0.180404 	 47.250000 
1.900054 	 0.020183 	 1.907286 	 47.250000 
1.920237 	 0.048372 	 4.571178 	 47.250000 
1.968609 	 -0.005993 	 -0.566367 	 47.250000 
1.962616 	 -0.078562 	 -7.424125 	 47.250000 
1.884054 	 -0.075780 	 -7.161257 	 47.250000 
1.808273 	 -0.006039 	 -0.570709 	 47.250000 
1.802234 	 0.058837 	 5.560144 	 47.250000 
1.861072 	 -0.000057 	 -0.005356 	 47.250000 
1.861015 	 -0.107330 	 -10.142678 	 47.250000 
1.753685 	 -0.135310 	 -12.786784 	 47.250000 
1.618375 	 -0.043054 	 -4.068581 	 47.250000 
1.575321 	 0.112759 	 10.655706 	 47.250000 
1.688080 	 0.128484 	 12.141750 	 47.250000 
1.816564 	 -0.745660 	 -70.464874 	 47.250000 
1.070904 	 0.080517 	 7.608826 	 47.250000 
1.151421 	 0.081365 	 7.688974 	 47.250000 
1.232786 	 0.092549 	 8.745838 	 47.250000 
1.325334 	 0.113949 	 10.768176 	 47.250000 
1.439283 	 0.092633 	 8.753796 	 47.250000 
1.531916 	 0.015663 	 1.480160 	 47.250000 
1.547579 	 -0.038580 	 -3.645830 	 47.250000 
1.508999 	 -0.047916 	 -4.528085 	 47.250000 
1.461083 	 -0.023053 	 -2.178535 	 47.250000 
1.438029 	 0.015968 	 1.508941 	 47.250000 
1.453997 	 -0.009720 	 -0.918528 	 47.250000 
1.444277 	 -0.066921 	 -6.323994 	 47.250000 
1.377356 	 -0.077433 	 -7.317372 	 47.250000 
1.299924 	 -0.043163 	 -4.078940 	 47.250000 
1.256761 	 -0.001226 	 -0.115840 	 47.250000 
1.255535 	 0.029201 	 2.759540 	 47.250000 
1.284736 	 0.016288 	 1.539193 	 47.250000 
1.301024 	 -0.026899 	 -2.541973 	 47.250000 
1.274125 	 -0.029139 	 -2.753634 	 47.250000 
1.244986 	 0.008080 	 0.763554 	 47.250000 
1.253066 	 0.035667 	 3.370499 	 47.250000 
1.288732 	 0.051644 	 4.880364 	 47.250000 
1.340377 	 0.054743 	 5.173185 	 47.250000 
1.395119 	 0.022749 	 2.149827 	 47.250000 
1.417869 	 -0.026268 	 -2.482326 	 47.250000 
1.391601 	 -0.047040 	 -4.445272 	 47.250000 
1.344561 	 -0.027160 	 -2.566595 	 47.250000 
1.317401 	 0.009259 	 0.874971 	 47.250000 
1.326660 	 0.052299 	 4.942212 	 47.250000 
1.378959 	 0.078604 	 7.428043 	 47.250000 
1.457562 	 0.056500 	 5.339249 	 47.250000 
1.514062 	 -0.004400 	 -0.415828 	 47.250000 
1.509662 	 -0.067535 	 -6.382089 	 47.250000 
1.442127 	 -0.093979 	 -8.880975 	 47.250000 
1.348148 	 -0.055781 	 -5.271344 	 47.250000 
1.292367 	 0.013832 	 1.307170 	 47.250000 
1.306199 	 0.051664 	 4.882255 	 47.250000 
1.357863 	 0.053425 	 5.048635 	 47.250000 
1.411288 	 0.011061 	 1.045245 	 47.250000 
1.422349 	 -0.052214 	 -4.934259 	 47.250000 
1.370134 	 -0.049110 	 -4.640920 	 47.250000 
1.321024 	 0.036207 	 3.421585 	 47.250000 
1.357231 	 0.091005 	 8.599991 	 47.250000 
1.448236 	 0.060899 	 5.754999 	 47.250000 
1.509136 	 0.008230 	 0.777722 	 47.250000 
1.517366 	 -0.012291 	 -1.161524 	 47.250000 
1.505074 	 -0.006923 	 -0.654179 	 47.250000 
1.498152 	 -0.004435 	 -0.419071 	 47.250000 
1.493717 	 -0.007498 	 -0.708591 	 47.250000 
1.486219 	 0.007489 	 0.707686 	 47.250000 
1.493708 	 0.014967 	 1.414345 	 47.250000 
1.508674 	 -0.015126 	 -1.429360 	 47.250000 
1.493549 	 -0.060468 	 -5.714180 	 47.250000 
1.433081 	 -0.084077 	 -7.945233 	 47.250000 
1.349005 	 -0.056054 	 -5.297065 	 47.250000 
1.292951 	 0.023962 	 2.264445 	 47.250000 
1.316914 	 0.076537 	 7.232703 	 47.250000 
1.393450 	 0.051096 	 4.828536 	 47.250000 
1.444546 	 -0.000574 	 -0.054249 	 47.250000 
1.443972 	 -0.013339 	 -1.260543 	 47.250000 
1.430633 	 -0.013060 	 -1.234134 	 47.250000 
1.417573 	 -0.028402 	 -2.684023 	 47.250000 
1.389171 	 -0.035306 	 -3.336457 	 47.250000 
1.353864 	 -0.058386 	 -5.517514 	 47.250000 
1.295478 	 -0.058996 	 -5.575096 	 47.250000 
1.236482 	 0.005257 	 0.496783 	 47.250000 
1.241739 	 0.040470 	 3.824432 	 47.250000 
1.282209 	 0.064221 	 6.068846 	 47.250000 
1.346430 	 0.100398 	 9.487581 	 47.250000 
1.446827 	 0.088938 	 8.404614 	 47.250000 
1.535765 	 0.049277 	 4.656630 	 47.250000 
1.585042 	 0.008815 	 0.832990 	 47.250000 
1.593856 	 -0.024267 	 -2.293208 	 47.250000 
1.569590 	 -0.056799 	 -5.367465 	 47.250000 
1.512791 	 -0.107655 	 -10.173422 	 47.250000 
1.405136 	 -0.137272 	 -12.972172 	 47.250000 
1.267864 	 -0.051935 	 -4.907817 	 47.250000 
1.215930 	 0.076228 	 7.203529 	 47.250000 
1.292157 	 0.106844 	 10.096713 	 47.250000 
1.399001 	 0.088135 	 8.328777 	 47.250000 
1.487136 	 0.081376 	 7.690048 	 47.250000 
1.568512 	 0.055083 	 5.205360 	 47.250000 
1.623595 	 0.006345 	 0.599598 	 47.250000 
1.629940 	 -0.021304 	 -2.013218 	 47.250000 
1.608637 	 -0.030271 	 -2.860578 	 47.250000 
1.578366 	 -0.035393 	 -3.344598 	 47.250000 
1.542973 	 -0.033220 	 -3.139298 	 47.250000 
1.509753 	 -0.036430 	 -3.442677 	 47.250000 
1.473323 	 -0.036198 	 -3.420692 	 47.250000 
1.437125 	 -0.005732 	 -0.541703 	 47.250000 
1.431393 	 0.041816 	 3.951565 	 47.250000 
1.473208 	 0.038367 	 3.625647 	 47.250000 
1.511575 	 -0.033699 	 -3.184593 	 47.250000 
1.477875 	 -0.088289 	 -8.343292 	 47.250000 
1.389587 	 -0.074483 	 -7.038639 	 47.250000 
1.315104 	 -0.041061 	 -3.880289 	 47.250000 
1.274042 	 -0.014903 	 -1.408317 	 47.250000 
1.259140 	 0.036010 	 3.402971 	 47.250000 
1.295150 	 0.077641 	 7.337084 	 47.250000 
1.372791 	 0.059120 	 5.586835 	 47.250000 
1.431911 	 0.010644 	 1.005865 	 47.250000 
1.442555 	 -0.004838 	 -0.457203 	 47.250000 
1.437717 	 0.034380 	 3.248937 	 47.250000 
1.472097 	 0.039166 	 3.701203 	 47.250000 
1.511263 	 -0.017714 	 -1.673965 	 47.250000 
1.493549 	 -0.049826 	 -4.708527 	 47.250000 
1.443724 	 -0.019776 	 -1.868869 	 47.250000 
1.423947 	 0.027702 	 2.617867 	 47.250000 
1.451650 	 0.030955 	 2.925245 	 47.250000 
1.482605 	 -0.025006 	 -2.363075 	 47.250000 
1.457598 	 -0.085535 	 -8.083025 	 47.250000 
1.372064 	 -0.080131 	 -7.572406 	 47.250000 
1.291933 	 0.001193 	 0.112737 	 47.250000 
1.293126 	 0.079850 	 7.545842 	 47.250000 
1.372976 	 0.065035 	 6.145805 	 47.250000 
1.438011 	 -0.022223 	 -2.100092 	 47.250000 
1.415788 	 -0.107538 	 -10.162307 	 47.250000 
1.308250 	 -0.098217 	 -9.281516 	 47.250000 
1.210033 	 0.042344 	 4.001545 	 47.250000 
1.252377 	 0.127300 	 12.029851 	 47.250000 
1.379677 	 0.077983 	 7.369402 	 47.250000 
1.457660 	 0.006652 	 0.628628 	 47.250000 
1.464312 	 -0.016013 	 -1.513188 	 47.250000 
1.448300 	 -0.005265 	 -0.497506 	 47.250000 
1.443035 	 0.011488 	 1.085643 	 47.250000 
1.454524 	 0.026576 	 2.511439 	 47.250000 
1.481100 	 0.030435 	 2.876128 	 47.250000 
1.511535 	 0.025918 	 2.449238 	 47.250000 
1.537453 	 0.010260 	 0.969613 	 47.250000 
1.547713 	 -0.019334 	 -1.827046 	 47.250000 
1.528379 	 -0.038873 	 -3.673475 	 47.250000 
1.489507 	 -0.038484 	 -3.636747 	 47.250000 
1.451022 	 -0.025666 	 -2.425419 	 47.250000 
1.425357 	 0.002118 	 0.200140 	 47.250000 
1.427475 	 0.045849 	 4.332775 	 47.250000 
1.473324 	 0.066064 	 6.243093 	 47.250000 
1.539388 	 0.030799 	 2.910511 	 47.250000 
1.570188 	 -0.035668 	 -3.370594 	 47.250000 
1.534520 	 -0.082791 	 -7.823761 	 47.250000 
1.451729 	 -0.065186 	 -6.160090 	 47.250000 
1.386543 	 0.007326 	 0.692325 	 47.250000 
1.393869 	 0.065816 	 6.219618 	 47.250000 
1.459685 	 0.042752 	 4.040030 	 47.250000 
1.502437 	 -0.045341 	 -4.284683 	 47.250000 
1.457096 	 -0.094147 	 -8.896880 	 47.250000 
1.362949 	 -0.038653 	 -3.652729 	 47.250000 
1.324296 	 0.042337 	 4.000801 	 47.250000 
1.366632 	 0.080616 	 7.618230 	 47.250000 
1.447249 	 0.101283 	 9.571233 	 47.250000 
1.548531 	 0.081201 	 7.673533 	 47.250000 
1.629733 	 0.010504 	 0.992639 	 47.250000 
1.640237 	 -0.061780 	 -5.838252 	 47.250000 
1.578457 	 -0.108897 	 -10.290783 	 47.250000 
1.469559 	 -0.121650 	 -11.495923 	 47.250000 
1.347909 	 -0.088362 	 -8.350233 	 47.250000 
1.259547 	 -0.023574 	 -2.227743 	 47.250000 
1.235973 	 0.034000 	 3.213031 	 47.250000 
1.269973 	 0.055663 	 5.260188 	 47.250000 
1.325637 	 0.044651 	 4.219498 	 47.250000 
1.370288 	 0.012958 	 1.224497 	 47.250000 
1.383245 	 -0.047254 	 -4.465491 	 47.250000 
1.335991 	 -0.056361 	 -5.326151 	 47.250000 
1.279630 	 0.046387 	 4.383577 	 47.250000 
1.326017 	 0.135592 	 12.813433 	 47.250000 
1.461609 	 0.118678 	 11.215081 	 47.250000 
1.580287 	 0.044496 	 4.204859 	 47.250000 
1.624783 	 -0.020407 	 -1.928473 	 47.250000 
1.604376 	 -0.032435 	 -3.065095 	 47.250000 
1.571941 	 -0.003696 	 -0.349319 	 47.250000 
1.568244 	 -0.005574 	 -0.526772 	 47.250000 
1.562670 	 -0.053066 	 -5.014739 	 47.250000 
1.509604 	 -0.088922 	 -8.403107 	 47.250000 
1.420682 	 -0.049236 	 -4.652846 	 47.250000 
1.371446 	 0.037946 	 3.585859 	 47.250000 
1.409391 	 0.070768 	 6.687562 	 47.250000 
1.480159 	 0.036937 	 3.490565 	 47.250000 
1.517096 	 -0.018739 	 -1.770836 	 47.250000 
1.498357 	 -0.064259 	 -6.072466 	 47.250000 
1.434099 	 -0.066796 	 -6.312187 	 47.250000 
1.367303 	 0.004303 	 0.406636 	 47.250000 
1.371606 	 0.086545 	 8.178526 	 47.250000 
1.458151 	 0.080502 	 7.607435 	 47.250000 
1.538653 	 -0.005883 	 -0.555983 	 47.250000 
1.532770 	 -0.105424 	 -9.962540 	 47.250000 
1.427346 	 -0.133472 	 -12.613093 	 47.250000 
1.293874 	 -0.015372 	 -1.452688 	 47.250000 
1.278502 	 0.106943 	 10.106088 	 47.250000 
1.385445 	 0.119289 	 11.272839 	 47.250000 
1.504734 	 0.082432 	 7.789862 	 47.250000 
1.587166 	 0.002593 	 0.245003 	 47.250000 
1.589759 	 -0.066726 	 -6.305561 	 47.250000 
1.523033 	 -0.070820 	 -6.692507 	 47.250000 
1.452213 	 -0.047476 	 -4.486470 	 47.250000 
1.404737 	 -0.008347 	 -0.788785 	 47.250000 
1.396390 	 0.035305 	 3.336306 	 47.250000 
1.431695 	 0.020865 	 1.971726 	 47.250000 
1.452560 	 -0.031653 	 -2.991247 	 47.250000 
1.420907 	 -0.059442 	 -5.617228 	 47.250000 
1.361465 	 -0.023913 	 -2.259801 	 47.250000 
1.337552 	 -0.274641 	 -25.953535 	 47.250000 
1.062911 	 0.120754 	 11.411217 	 47.250000 
1.183665 	 0.102175 	 9.655536 	 47.250000 
1.285840 	 0.053070 	 5.015119 	 47.250000 
1.338910 	 0.019001 	 1.795576 	 47.250000 
1.357911 	 0.001928 	 0.182173 	 47.250000 
1.359838 	 -0.011278 	 -1.065758 	 47.250000 
1.348561 	 -0.028309 	 -2.675227 	 47.250000 
1.320251 	 -0.053094 	 -5.017363 	 47.250000 
1.267157 	 -0.079645 	 -7.526452 	 47.250000 
1.187512 	 -0.092207 	 -8.713569 	 47.250000 
1.095305 	 -0.056562 	 -5.345112 	 47.250000 
1.038743 	 0.039863 	 3.767050 	 47.250000 
1.078606 	 0.121436 	 11.475728 	 47.250000 
1.200043 	 0.111449 	 10.531911 	 47.250000 
1.311491 	 0.042643 	 4.029778 	 47.250000 
1.354135 	 -0.026210 	 -2.476853 	 47.250000 
1.327924 	 -0.073773 	 -6.971535 	 47.250000 
1.254152 	 -0.087467 	 -8.265644 	 47.250000 
1.166684 	 -0.048829 	 -4.614360 	 47.250000 
1.117855 	 0.030320 	 2.865260 	 47.250000 
1.148175 	 0.095263 	 9.002377 	 47.250000 
1.243439 	 0.100200 	 9.468873 	 47.250000 
1.343638 	 0.024894 	 2.352506 	 47.250000 
1.368533 	 -0.066793 	 -6.311896 	 47.250000 
1.301740 	 -0.031459 	 -2.972921 	 47.250000 
1.270281 	 0.042479 	 4.014305 	 47.250000 
1.312760 	 0.027266 	 2.576674 	 47.250000 
1.340026 	 0.006465 	 0.610959 	 47.250000 
1.346492 	 0.003373 	 0.318711 	 47.250000 
1.349864 	 0.008961 	 0.846854 	 47.250000 
1.358826 	 0.011309 	 1.068668 	 47.250000 
1.370134 	 -0.000808 	 -0.076319 	 47.250000 
1.369327 	 -0.010341 	 -0.977247 	 47.250000 
1.358985 	 -0.005020 	 -0.474399 	 47.250000 
1.353965 	 0.006885 	 0.650631 	 47.250000 
1.360850 	 0.021054 	 1.989584 	 47.250000 
1.381904 	 0.018262 	 1.725779 	 47.250000 
1.400166 	 -0.019324 	 -1.826144 	 47.250000 
1.380842 	 -0.070548 	 -6.666795 	 47.250000 
1.310294 	 -0.091365 	 -8.633968 	 47.250000 
1.218929 	 -0.060435 	 -5.711063 	 47.250000 
1.158495 	 -0.008553 	 -0.808218 	 47.250000 
1.149942 	 0.041199 	 3.893307 	 47.250000 
1.191141 	 0.072233 	 6.826058 	 47.250000 
1.263375 	 0.049555 	 4.682953 	 47.250000 
1.312930 	 0.009490 	 0.896826 	 47.250000 
1.322420 	 -0.011355 	 -1.073024 	 47.250000 
1.311065 	 -0.026902 	 -2.542196 	 47.250000 
1.284164 	 -0.037890 	 -3.580645 	 47.250000 
1.246273 	 -0.006847 	 -0.647041 	 47.250000 
1.239426 	 0.067010 	 6.332475 	 47.250000 
1.306436 	 0.114096 	 10.782061 	 47.250000 
1.420532 	 0.087973 	 8.313417 	 47.250000 
1.508505 	 0.012670 	 1.197279 	 47.250000 
1.521175 	 -0.073359 	 -6.932426 	 47.250000 
1.447816 	 -0.108449 	 -10.248461 	 47.250000 
1.339366 	 -0.036054 	 -3.407108 	 47.250000 
1.303312 	 0.055983 	 5.290440 	 47.250000 
1.359296 	 0.058980 	 5.573574 	 47.250000 
1.418275 	 -0.024446 	 -2.310122 	 47.250000 
1.393830 	 -0.089379 	 -8.446319 	 47.250000 
1.304451 	 -0.055309 	 -5.226737 	 47.250000 
1.249141 	 -0.026424 	 -2.497104 	 47.250000 
1.222717 	 -0.046007 	 -4.347692 	 47.250000 
1.176710 	 -0.030079 	 -2.842459 	 47.250000 
1.146631 	 0.039037 	 3.689000 	 47.250000 
1.185668 	 0.083924 	 7.930845 	 47.250000 
1.269592 	 0.053429 	 5.049004 	 47.250000 
1.323021 	 -0.013434 	 -1.269549 	 47.250000 
1.309586 	 -0.069081 	 -6.528164 	 47.250000 
1.240505 	 -0.079849 	 -7.545727 	 47.250000 
1.160656 	 -0.044565 	 -4.211360 	 47.250000 
1.116091 	 0.030537 	 2.885737 	 47.250000 
1.146628 	 0.102358 	 9.672861 	 47.250000 
1.248987 	 0.105023 	 9.924709 	 47.250000 
1.354010 	 0.044239 	 4.180576 	 47.250000 
1.398249 	 -0.026593 	 -2.513014 	 47.250000 
1.371656 	 -0.061534 	 -5.814944 	 47.250000 
1.310122 	 -0.060726 	 -5.738654 	 47.250000 
1.249396 	 -0.035313 	 -3.337097 	 47.250000 
1.214083 	 -0.001200 	 -0.113420 	 47.250000 
1.212882 	 0.018694 	 1.766560 	 47.250000 
1.231576 	 0.035171 	 3.323651 	 47.250000 
1.266747 	 0.068757 	 6.497574 	 47.250000 
1.335505 	 0.084702 	 8.004352 	 47.250000 
1.420207 	 0.054131 	 5.115364 	 47.250000 
1.474338 	 0.008463 	 0.799765 	 47.250000 
1.482801 	 -0.032569 	 -3.077791 	 47.250000 
1.450231 	 -0.058287 	 -5.508128 	 47.250000 
1.391944 	 -0.041339 	 -3.906576 	 47.250000 
1.350605 	 0.000969 	 0.091545 	 47.250000 
1.351574 	 0.023679 	 2.237669 	 47.250000 
1.375253 	 0.018074 	 1.708009 	 47.250000 
1.393327 	 -0.014103 	 -1.332734 	 47.250000 
1.379224 	 -0.054217 	 -5.123494 	 47.250000 
1.325007 	 -0.046265 	 -4.372056 	 47.250000 
1.278742 	 -0.000273 	 -0.025752 	 47.250000 
1.278469 	 0.012678 	 1.198027 	 47.250000 
1.291147 	 0.005675 	 0.536254 	 47.250000 
1.296822 	 -0.000933 	 -0.088173 	 47.250000 
1.295888 	 -0.013472 	 -1.273102 	 47.250000 
1.282416 	 0.001829 	 0.172885 	 47.250000 
1.284246 	 0.058413 	 5.519999 	 47.250000 
1.342659 	 0.073933 	 6.986679 	 47.250000 
1.416592 	 0.017187 	 1.624216 	 47.250000 
1.433779 	 -0.045067 	 -4.258854 	 47.250000 
1.388712 	 -0.075778 	 -7.161047 	 47.250000 
1.312934 	 -0.074026 	 -6.995494 	 47.250000 
1.238907 	 -0.044411 	 -4.196808 	 47.250000 
1.194497 	 0.004375 	 0.413442 	 47.250000 
1.198872 	 0.054255 	 5.127088 	 47.250000 
1.253127 	 0.065285 	 6.169442 	 47.250000 
1.318412 	 0.020432 	 1.930829 	 47.250000 
1.338844 	 -0.045343 	 -4.284947 	 47.250000 
1.293500 	 -0.079168 	 -7.481398 	 47.250000 
1.214332 	 -0.048281 	 -4.562589 	 47.250000 
1.166051 	 0.024138 	 2.281041 	 47.250000 
1.190189 	 0.066008 	 6.237797 	 47.250000 
1.256197 	 0.045291 	 4.279998 	 47.250000 
1.301488 	 -0.007806 	 -0.737630 	 47.250000 
1.293683 	 -0.043860 	 -4.144806 	 47.250000 
1.249822 	 -0.031523 	 -2.978967 	 47.250000 
1.218299 	 0.018587 	 1.756493 	 47.250000 
1.236886 	 0.052038 	 4.917603 	 47.250000 
1.288924 	 0.026478 	 2.502157 	 47.250000 
1.315402 	 -0.018194 	 -1.719347 	 47.250000 
1.297208 	 -0.012231 	 -1.155874 	 47.250000 
1.284976 	 0.038278 	 3.617294 	 47.250000 
1.323255 	 0.056118 	 5.303120 	 47.250000 
1.379372 	 0.017242 	 1.629380 	 47.250000 
1.396614 	 -0.024814 	 -2.344906 	 47.250000 
1.371801 	 -0.032075 	 -3.031061 	 47.250000 
1.339726 	 -0.021575 	 -2.038874 	 47.250000 
1.318150 	 -0.015491 	 -1.463885 	 47.250000 
1.302660 	 -0.016418 	 -1.551548 	 47.250000 
1.286241 	 -0.019367 	 -1.830190 	 47.250000 
1.266874 	 -0.008204 	 -0.775311 	 47.250000 
1.258670 	 0.026227 	 2.478425 	 47.250000 
1.284896 	 0.057791 	 5.461278 	 47.250000 
1.342688 	 0.035702 	 3.373838 	 47.250000 
1.378390 	 -0.027388 	 -2.588192 	 47.250000 
1.351001 	 -0.081493 	 -7.701085 	 47.250000 
1.269508 	 -0.093861 	 -8.869906 	 47.250000 
1.175647 	 -0.059520 	 -5.624655 	 47.250000 
1.116127 	 -0.008193 	 -0.774262 	 47.250000 
1.107934 	 0.038223 	 3.612074 	 47.250000 
1.146157 	 0.072028 	 6.806655 	 47.250000 
1.218185 	 0.067539 	 6.382463 	 47.250000 
1.285724 	 0.030186 	 2.852587 	 47.250000 
1.315910 	 0.004504 	 0.425586 	 47.250000 
1.320414 	 0.003819 	 0.360852 	 47.250000 
1.324232 	 0.025134 	 2.375203 	 47.250000 
1.349367 	 0.047851 	 4.521885 	 47.250000 
1.397217 	 0.019021 	 1.797500 	 47.250000 
1.416238 	 -0.045751 	 -4.323443 	 47.250000 
1.370488 	 -0.075175 	 -7.104007 	 47.250000 
1.295313 	 -0.042250 	 -3.992601 	 47.250000 
1.253063 	 0.012206 	 1.153458 	 47.250000 
1.265269 	 0.038475 	 3.635930 	 47.250000 
1.303745 	 0.014490 	 1.369258 	 47.250000 
1.318234 	 -0.036006 	 -3.402561 	 47.250000 
1.282228 	 -0.052344 	 -4.946529 	 47.250000 
1.229884 	 -0.022519 	 -2.128078 	 47.250000 
1.207365 	 0.000974 	 0.092088 	 47.250000 
1.208339 	 0.006213 	 0.587155 	 47.250000 
1.214552 	 0.014481 	 1.368497 	 47.250000 
1.229034 	 0.021133 	 1.997113 	 47.250000 
1.250167 	 0.016213 	 1.532088 	 47.250000 
1.266380 	 0.030300 	 2.863349 	 47.250000 
1.296680 	 0.064705 	 6.114581 	 47.250000 
1.361384 	 0.055650 	 5.258910 	 47.250000 
1.417034 	 -0.003035 	 -0.286841 	 47.250000 
1.413999 	 -0.041908 	 -3.960271 	 47.250000 
1.372091 	 -0.037732 	 -3.565699 	 47.250000 
1.334359 	 -0.018811 	 -1.777632 	 47.250000 
1.315548 	 0.010490 	 0.991273 	 47.250000 
1.326038 	 0.035522 	 3.356848 	 47.250000 
1.361560 	 0.021282 	 2.011159 	 47.250000 
1.382842 	 -0.015453 	 -1.460266 	 47.250000 
1.367389 	 -0.026629 	 -2.516434 	 47.250000 
1.340761 	 -0.017355 	 -1.640013 	 47.250000 
1.323406 	 -0.018800 	 -1.776617 	 47.250000 
1.304606 	 -0.029298 	 -2.768654 	 47.250000 
1.275308 	 -0.036095 	 -3.410944 	 47.250000 
1.239213 	 -0.050878 	 -4.807933 	 47.250000 
1.188336 	 -0.065524 	 -6.192039 	 47.250000 
1.122811 	 -0.037161 	 -3.511679 	 47.250000 
1.085651 	 0.034230 	 3.234763 	 47.250000 
1.119881 	 0.090221 	 8.525843 	 47.250000 
1.210102 	 0.097583 	 9.221627 	 47.250000 
1.307685 	 0.068397 	 6.463514 	 47.250000 
1.376082 	 0.008721 	 0.824163 	 47.250000 
1.384803 	 -0.068967 	 -6.517413 	 47.250000 
1.315836 	 -0.116456 	 -11.005126 	 47.250000 
